id,doc_number,staff_id,project_id,period,date,week_label,hours,bill_rate,cost_rate,billable_value,labor_cost
TS-2026-07-01790,TS-2026-0476,staff-professional-services-7,svc-sub-30-2,2026-07,2026-07-08,2026-07-W1,10.2,200.00,116.22,2042.77,1187.05
TS-2026-07-01791,TS-2026-0477,staff-professional-services-7,svc-sub-30-2,2026-07,2026-07-13,2026-07-W2,8,200.00,116.22,1593.11,925.76
TS-2026-07-01792,TS-2026-0478,staff-professional-services-7,svc-sub-30-2,2026-07,2026-07-20,2026-07-W3,10.2,200.00,116.22,2035.11,1182.60
TS-2026-07-01793,TS-2026-0479,staff-professional-services-7,svc-sub-30-2,2026-07,2026-07-26,2026-07-W4,8.3,200.00,116.22,1656.96,962.86
TS-2026-07-01794,TS-2026-0480,staff-professional-services-7,svc-sub-30-2,2026-07,2026-07-31,2026-07-W5,5.9,200.00,116.22,1172.05,681.08
TS-2026-07-01795,TS-2026-0481,staff-professional-services-2,svc-sub-30-4,2026-07,2026-07-07,2026-07-W1,33.2,215.00,136.45,7141.22,4532.18
TS-2026-07-01796,TS-2026-0482,staff-professional-services-2,svc-sub-30-4,2026-07,2026-07-14,2026-07-W2,22.2,215.00,136.45,4776.07,3031.14
TS-2026-07-01797,TS-2026-0483,staff-professional-services-2,svc-sub-30-4,2026-07,2026-07-20,2026-07-W3,24.9,215.00,136.45,5361.83,3402.89
TS-2026-07-01798,TS-2026-0484,staff-professional-services-2,svc-sub-30-4,2026-07,2026-07-26,2026-07-W4,29.1,215.00,136.45,6251.15,3967.30
TS-2026-07-01799,TS-2026-0485,staff-professional-services-2,svc-sub-30-4,2026-07,2026-07-31,2026-07-W5,15.6,215.00,136.45,3344.48,2122.58
TS-2026-07-01800,TS-2026-0486,staff-professional-services-bf1,svc-sub-30-4,2026-07,2026-07-08,2026-07-W1,28.4,214.00,133.85,6074.83,3799.61
TS-2026-07-01801,TS-2026-0487,staff-professional-services-bf1,svc-sub-30-4,2026-07,2026-07-13,2026-07-W2,27.8,214.00,133.85,5950.98,3722.14
TS-2026-07-01802,TS-2026-0488,staff-professional-services-bf1,svc-sub-30-4,2026-07,2026-07-19,2026-07-W3,34.4,214.00,133.85,7368.61,4608.82
TS-2026-07-01803,TS-2026-0489,staff-professional-services-bf1,svc-sub-30-4,2026-07,2026-07-26,2026-07-W4,26.2,214.00,133.85,5600.09,3502.67
TS-2026-07-01804,TS-2026-0490,staff-professional-services-bf1,svc-sub-30-4,2026-07,2026-07-31,2026-07-W5,33.3,214.00,133.85,7134.78,4462.57
TS-2026-07-01805,TS-2026-0491,staff-professional-services-1,svc-sub-30-4,2026-07,2026-07-07,2026-07-W1,15.8,223.00,147.79,3524.06,2335.52
TS-2026-07-01806,TS-2026-0492,staff-professional-services-1,svc-sub-30-4,2026-07,2026-07-13,2026-07-W2,28.6,223.00,147.79,6383.78,4230.76
TS-2026-07-01807,TS-2026-0493,staff-professional-services-1,svc-sub-30-4,2026-07,2026-07-19,2026-07-W3,20.5,223.00,147.79,4561.22,3022.88
TS-2026-07-01808,TS-2026-0494,staff-professional-services-1,svc-sub-30-4,2026-07,2026-07-26,2026-07-W4,22.8,223.00,147.79,5074.00,3362.72
TS-2026-07-01809,TS-2026-0495,staff-professional-services-1,svc-sub-30-4,2026-07,2026-07-31,2026-07-W5,17.7,223.00,147.79,3952.90,2619.73
TS-2026-08-01810,TS-2026-0496,staff-professional-services-2,svc-sub-28-1,2026-08,2026-08-07,2026-08-W1,24.2,221.00,149.31,5355.45,3618.20
TS-2026-08-01811,TS-2026-0497,staff-professional-services-2,svc-sub-28-1,2026-08,2026-08-14,2026-08-W2,19.3,221.00,149.31,4269.80,2884.72
TS-2026-08-01812,TS-2026-0498,staff-professional-services-2,svc-sub-28-1,2026-08,2026-08-20,2026-08-W3,23.8,221.00,149.31,5266.73,3558.26
TS-2026-08-01813,TS-2026-0499,staff-professional-services-2,svc-sub-28-1,2026-08,2026-08-25,2026-08-W4,19.4,221.00,149.31,4292.33,2899.94
TS-2026-08-01814,TS-2026-0500,staff-professional-services-2,svc-sub-28-1,2026-08,2026-08-31,2026-08-W5,20.7,221.00,149.31,4565.69,3084.63
TS-2026-08-01815,TS-2026-0501,staff-professional-services-bf1,svc-sub-28-2,2026-08,2026-08-07,2026-08-W1,19,176.00,116.82,3336.01,2214.28
TS-2026-08-01816,TS-2026-0502,staff-professional-services-bf1,svc-sub-28-2,2026-08,2026-08-14,2026-08-W2,32.6,176.00,116.82,5736.93,3807.89
TS-2026-08-01817,TS-2026-0503,staff-professional-services-bf1,svc-sub-28-2,2026-08,2026-08-19,2026-08-W3,22,176.00,116.82,3877.60,2573.76
TS-2026-08-01818,TS-2026-0504,staff-professional-services-bf1,svc-sub-28-2,2026-08,2026-08-25,2026-08-W4,37.2,176.00,116.82,6549.58,4347.28
TS-2026-08-01819,TS-2026-0505,staff-professional-services-bf1,svc-sub-28-2,2026-08,2026-08-31,2026-08-W5,22.2,176.00,116.82,3908.61,2594.34
TS-2026-08-01820,TS-2026-0506,staff-professional-services-5,svc-sub-28-2,2026-08,2026-08-08,2026-08-W1,22.2,183.00,119.59,4068.54,2658.78
TS-2026-08-01821,TS-2026-0507,staff-professional-services-5,svc-sub-28-2,2026-08,2026-08-13,2026-08-W2,16.4,183.00,119.59,3007.28,1965.25
TS-2026-08-01822,TS-2026-0508,staff-professional-services-5,svc-sub-28-2,2026-08,2026-08-19,2026-08-W3,21.8,183.00,119.59,3991.72,2608.58
TS-2026-08-01823,TS-2026-0509,staff-professional-services-5,svc-sub-28-2,2026-08,2026-08-25,2026-08-W4,34.5,183.00,119.59,6316.84,4128.04
TS-2026-08-01824,TS-2026-0510,staff-professional-services-5,svc-sub-28-2,2026-08,2026-08-31,2026-08-W5,21.6,183.00,119.59,3956.89,2585.82
TS-2026-08-01825,TS-2026-0511,staff-professional-services-9,svc-sub-29-0,2026-08,2026-08-07,2026-08-W1,32.2,196.00,120.79,6311.78,3889.80
TS-2026-08-01826,TS-2026-0512,staff-professional-services-9,svc-sub-29-0,2026-08,2026-08-14,2026-08-W2,21.8,196.00,120.79,4263.59,2627.55
TS-2026-08-01827,TS-2026-0513,staff-professional-services-9,svc-sub-29-0,2026-08,2026-08-19,2026-08-W3,21.7,196.00,120.79,4254.77,2622.11
TS-2026-08-01828,TS-2026-0514,staff-professional-services-9,svc-sub-29-0,2026-08,2026-08-26,2026-08-W4,23.8,196.00,120.79,4661.60,2872.83
TS-2026-08-01829,TS-2026-0515,staff-professional-services-9,svc-sub-29-0,2026-08,2026-08-31,2026-08-W5,44.7,196.00,120.79,8758.26,5397.50
TS-2026-08-01830,TS-2026-0516,staff-professional-services-4,svc-sub-29-2,2026-08,2026-08-07,2026-08-W1,28.5,192.00,114.53,5478.16,3267.78
TS-2026-08-01831,TS-2026-0517,staff-professional-services-4,svc-sub-29-2,2026-08,2026-08-13,2026-08-W2,23,192.00,114.53,4425.10,2639.62
TS-2026-08-01832,TS-2026-0518,staff-professional-services-4,svc-sub-29-2,2026-08,2026-08-19,2026-08-W3,26.6,192.00,114.53,5102.88,3043.92
TS-2026-08-01833,TS-2026-0519,staff-professional-services-4,svc-sub-29-2,2026-08,2026-08-26,2026-08-W4,32.3,192.00,114.53,6198.01,3697.18
TS-2026-08-01834,TS-2026-0520,staff-professional-services-4,svc-sub-29-2,2026-08,2026-08-31,2026-08-W5,22.4,192.00,114.53,4295.85,2562.52
TS-2026-08-01835,TS-2026-0521,staff-professional-services-6,svc-sub-30-1,2026-08,2026-08-08,2026-08-W1,20.4,201.00,119.61,4104.46,2442.46
TS-2026-08-01836,TS-2026-0522,staff-professional-services-6,svc-sub-30-1,2026-08,2026-08-13,2026-08-W2,28.4,201.00,119.61,5705.77,3395.36
TS-2026-08-01837,TS-2026-0523,staff-professional-services-6,svc-sub-30-1,2026-08,2026-08-20,2026-08-W3,14.2,201.00,119.61,2844.23,1692.53
TS-2026-08-01838,TS-2026-0524,staff-professional-services-6,svc-sub-30-1,2026-08,2026-08-25,2026-08-W4,28.1,201.00,119.61,5655.54,3365.47
TS-2026-08-01839,TS-2026-0525,staff-professional-services-6,svc-sub-30-1,2026-08,2026-08-31,2026-08-W5,13.9,201.00,119.61,2795.87,1663.75
TS-2026-08-01840,TS-2026-0526,staff-professional-services-0,svc-sub-30-1,2026-08,2026-08-07,2026-08-W1,23.4,191.00,122.55,4473.96,2870.60
TS-2026-08-01841,TS-2026-0527,staff-professional-services-0,svc-sub-30-1,2026-08,2026-08-13,2026-08-W2,19.1,191.00,122.55,3640.19,2335.63
TS-2026-08-01842,TS-2026-0528,staff-professional-services-0,svc-sub-30-1,2026-08,2026-08-19,2026-08-W3,13.7,191.00,122.55,2623.62,1683.38
TS-2026-08-01843,TS-2026-0529,staff-professional-services-0,svc-sub-30-1,2026-08,2026-08-26,2026-08-W4,23.4,191.00,122.55,4467.84,2866.67
TS-2026-08-01844,TS-2026-0530,staff-professional-services-0,svc-sub-30-1,2026-08,2026-08-31,2026-08-W5,23.2,191.00,122.55,4438.52,2847.86
TS-2026-08-01845,TS-2026-0531,staff-professional-services-1,svc-sub-30-2,2026-08,2026-08-07,2026-08-W1,11.7,190.00,114.99,2226.89,1347.74
TS-2026-08-01846,TS-2026-0532,staff-professional-services-1,svc-sub-30-2,2026-08,2026-08-14,2026-08-W2,7.1,190.00,114.99,1349.85,816.94
TS-2026-08-01847,TS-2026-0533,staff-professional-services-1,svc-sub-30-2,2026-08,2026-08-19,2026-08-W3,9.2,190.00,114.99,1754.70,1061.96
TS-2026-08-01848,TS-2026-0534,staff-professional-services-1,svc-sub-30-2,2026-08,2026-08-25,2026-08-W4,9.4,190.00,114.99,1789.66,1083.12
TS-2026-08-01849,TS-2026-0535,staff-professional-services-1,svc-sub-30-2,2026-08,2026-08-31,2026-08-W5,7.3,190.00,114.99,1378.90,834.52
TS-2026-08-01850,TS-2026-0536,staff-professional-services-13,svc-sub-30-4,2026-08,2026-08-07,2026-08-W1,22.5,211.00,133.81,4743.63,3008.27
TS-2026-08-01851,TS-2026-0537,staff-professional-services-13,svc-sub-30-4,2026-08,2026-08-14,2026-08-W2,18,211.00,133.81,3800.14,2409.94
TS-2026-08-01852,TS-2026-0538,staff-professional-services-13,svc-sub-30-4,2026-08,2026-08-19,2026-08-W3,18.6,211.00,133.81,3915.26,2482.94
TS-2026-08-01853,TS-2026-0539,staff-professional-services-13,svc-sub-30-4,2026-08,2026-08-25,2026-08-W4,21.3,211.00,133.81,4493.06,2849.37
TS-2026-08-01854,TS-2026-0540,staff-professional-services-13,svc-sub-30-4,2026-08,2026-08-31,2026-08-W5,33.3,211.00,133.81,7033.84,4460.65
TS-2026-08-01855,TS-2026-0541,staff-professional-services-3,svc-sub-30-4,2026-08,2026-08-08,2026-08-W1,31.6,216.00,132.35,6816.59,4176.74
TS-2026-08-01856,TS-2026-0542,staff-professional-services-3,svc-sub-30-4,2026-08,2026-08-14,2026-08-W2,33.7,216.00,132.35,7289.98,4466.80
TS-2026-08-01857,TS-2026-0543,staff-professional-services-3,svc-sub-30-4,2026-08,2026-08-19,2026-08-W3,21,216.00,132.35,4532.09,2776.95
TS-2026-08-01858,TS-2026-0544,staff-professional-services-3,svc-sub-30-4,2026-08,2026-08-25,2026-08-W4,30.8,216.00,132.35,6648.33,4073.64
TS-2026-08-01859,TS-2026-0545,staff-professional-services-3,svc-sub-30-4,2026-08,2026-08-31,2026-08-W5,17,216.00,132.35,3664.42,2245.31
TS-2026-08-01860,TS-2026-0546,staff-professional-services-10,svc-sub-30-4,2026-08,2026-08-08,2026-08-W1,35.9,209.00,131.74,7499.92,4727.46
TS-2026-08-01861,TS-2026-0547,staff-professional-services-10,svc-sub-30-4,2026-08,2026-08-13,2026-08-W2,22.3,209.00,131.74,4659.55,2937.08
TS-2026-08-01862,TS-2026-0548,staff-professional-services-10,svc-sub-30-4,2026-08,2026-08-19,2026-08-W3,33.6,209.00,131.74,7013.74,4421.01
TS-2026-08-01863,TS-2026-0549,staff-professional-services-10,svc-sub-30-4,2026-08,2026-08-26,2026-08-W4,22.5,209.00,131.74,4701.01,2963.21
TS-2026-08-01864,TS-2026-0550,staff-professional-services-10,svc-sub-30-4,2026-08,2026-08-31,2026-08-W5,27.2,209.00,131.74,5688.44,3585.62
TS-2026-08-01865,TS-2026-0551,staff-professional-services-12,svc-sub-31-0,2026-08,2026-08-08,2026-08-W1,21.4,208.00,137.70,4458.19,2951.41
TS-2026-08-01866,TS-2026-0552,staff-professional-services-12,svc-sub-31-0,2026-08,2026-08-13,2026-08-W2,25.3,208.00,137.70,5266.56,3486.56
TS-2026-08-01867,TS-2026-0553,staff-professional-services-12,svc-sub-31-0,2026-08,2026-08-19,2026-08-W3,35,208.00,137.70,7281.28,4820.35
TS-2026-08-01868,TS-2026-0554,staff-professional-services-12,svc-sub-31-0,2026-08,2026-08-26,2026-08-W4,41,208.00,137.70,8528.46,5646.00
TS-2026-08-01869,TS-2026-0555,staff-professional-services-12,svc-sub-31-0,2026-08,2026-08-31,2026-08-W5,19.7,208.00,137.70,4099.51,2713.95
TS-2026-08-01870,TS-2026-0556,staff-professional-services-bf0,svc-sub-31-0,2026-08,2026-08-07,2026-08-W1,38.2,215.00,150.19,8217.10,5740.12
TS-2026-08-01871,TS-2026-0557,staff-professional-services-bf0,svc-sub-31-0,2026-08,2026-08-14,2026-08-W2,18.5,215.00,150.19,3969.50,2772.93
TS-2026-08-01872,TS-2026-0558,staff-professional-services-bf0,svc-sub-31-0,2026-08,2026-08-20,2026-08-W3,23.4,215.00,150.19,5035.75,3517.76
TS-2026-08-01873,TS-2026-0559,staff-professional-services-bf0,svc-sub-31-0,2026-08,2026-08-25,2026-08-W4,30.8,215.00,150.19,6614.34,4620.50
TS-2026-08-01874,TS-2026-0560,staff-professional-services-bf0,svc-sub-31-0,2026-08,2026-08-31,2026-08-W5,26.4,215.00,150.19,5683.42,3970.20
TS-2026-08-01875,TS-2026-0561,staff-professional-services-7,svc-sub-31-0,2026-08,2026-08-07,2026-08-W1,33.9,210.00,142.78,7128.43,4846.65
TS-2026-08-01876,TS-2026-0562,staff-professional-services-7,svc-sub-31-0,2026-08,2026-08-14,2026-08-W2,39.2,210.00,142.78,8231.49,5596.63
TS-2026-08-01877,TS-2026-0563,staff-professional-services-7,svc-sub-31-0,2026-08,2026-08-20,2026-08-W3,33.4,210.00,142.78,7020.93,4773.56
TS-2026-08-01878,TS-2026-0564,staff-professional-services-7,svc-sub-31-0,2026-08,2026-08-25,2026-08-W4,19.4,210.00,142.78,4064.35,2763.37
TS-2026-08-01879,TS-2026-0565,staff-professional-services-7,svc-sub-31-0,2026-08,2026-08-31,2026-08-W5,24.1,210.00,142.78,5067.36,3445.32
TS-2026-08-01880,TS-2026-0566,staff-professional-services-11,svc-sub-31-4,2026-08,2026-08-08,2026-08-W1,19.9,207.00,136.44,4123.07,2717.64
TS-2026-08-01881,TS-2026-0567,staff-professional-services-11,svc-sub-31-4,2026-08,2026-08-13,2026-08-W2,17.4,207.00,136.44,3596.62,2370.64
TS-2026-08-01882,TS-2026-0568,staff-professional-services-11,svc-sub-31-4,2026-08,2026-08-19,2026-08-W3,18.9,207.00,136.44,3908.25,2576.05
TS-2026-08-01883,TS-2026-0569,staff-professional-services-11,svc-sub-31-4,2026-08,2026-08-26,2026-08-W4,21.7,207.00,136.44,4493.75,2961.97
TS-2026-08-01884,TS-2026-0570,staff-professional-services-11,svc-sub-31-4,2026-08,2026-08-31,2026-08-W5,16.7,207.00,136.44,3451.46,2274.96
TS-2026-08-01885,TS-2026-0571,staff-professional-services-8,svc-sub-31-4,2026-08,2026-08-07,2026-08-W1,25,208.00,122.50,5205.49,3065.73
TS-2026-08-01886,TS-2026-0572,staff-professional-services-8,svc-sub-31-4,2026-08,2026-08-14,2026-08-W2,20.1,208.00,122.50,4180.30,2461.96
TS-2026-08-01887,TS-2026-0573,staff-professional-services-8,svc-sub-31-4,2026-08,2026-08-19,2026-08-W3,19.6,208.00,122.50,4080.89,2403.41
TS-2026-08-01888,TS-2026-0574,staff-professional-services-8,svc-sub-31-4,2026-08,2026-08-26,2026-08-W4,17.8,208.00,122.50,3705.24,2182.17
TS-2026-08-01889,TS-2026-0575,staff-professional-services-8,svc-sub-31-4,2026-08,2026-08-31,2026-08-W5,16.9,208.00,122.50,3504.93,2064.20
TS-2026-09-01890,TS-2026-0576,staff-professional-services-8,svc-sub-29-0,2026-09,2026-09-08,2026-09-W1,32.8,196.00,117.51,6437.66,3859.64
TS-2026-09-01891,TS-2026-0577,staff-professional-services-8,svc-sub-29-0,2026-09,2026-09-13,2026-09-W2,34.2,196.00,117.51,6709.54,4022.64
TS-2026-09-01892,TS-2026-0578,staff-professional-services-8,svc-sub-29-0,2026-09,2026-09-20,2026-09-W3,38.3,196.00,117.51,7497.73,4495.20
TS-2026-09-01893,TS-2026-0579,staff-professional-services-8,svc-sub-29-0,2026-09,2026-09-25,2026-09-W4,22.2,196.00,117.51,4348.11,2606.87
TS-2026-09-01894,TS-2026-0580,staff-professional-services-8,svc-sub-29-0,2026-09,2026-09-30,2026-09-W5,16.6,196.00,117.51,3256.96,1952.68
TS-2026-09-01895,TS-2026-0581,staff-professional-services-bf0,svc-sub-29-2,2026-09,2026-09-08,2026-09-W1,26.4,178.00,103.60,4697.58,2734.10
TS-2026-09-01896,TS-2026-0582,staff-professional-services-bf0,svc-sub-29-2,2026-09,2026-09-14,2026-09-W2,26.8,178.00,103.60,4774.44,2778.83
TS-2026-09-01897,TS-2026-0583,staff-professional-services-bf0,svc-sub-29-2,2026-09,2026-09-19,2026-09-W3,27.9,178.00,103.60,4962.74,2888.43
TS-2026-09-01898,TS-2026-0584,staff-professional-services-bf0,svc-sub-29-2,2026-09,2026-09-25,2026-09-W4,26.1,178.00,103.60,4648.83,2705.72
TS-2026-09-01899,TS-2026-0585,staff-professional-services-bf0,svc-sub-29-2,2026-09,2026-09-30,2026-09-W5,36,178.00,103.60,6416.41,3734.49
TS-2026-09-01900,TS-2026-0586,staff-professional-services-5,svc-sub-30-1,2026-09,2026-09-07,2026-09-W1,21.2,204.00,130.93,4315.28,2769.61
TS-2026-09-01901,TS-2026-0587,staff-professional-services-5,svc-sub-30-1,2026-09,2026-09-14,2026-09-W2,16.3,204.00,130.93,3323.96,2133.36
TS-2026-09-01902,TS-2026-0588,staff-professional-services-5,svc-sub-30-1,2026-09,2026-09-19,2026-09-W3,18.6,204.00,130.93,3801.03,2439.55
TS-2026-09-01903,TS-2026-0589,staff-professional-services-5,svc-sub-30-1,2026-09,2026-09-25,2026-09-W4,23.4,204.00,130.93,4763.56,3057.32
TS-2026-09-01904,TS-2026-0590,staff-professional-services-5,svc-sub-30-1,2026-09,2026-09-30,2026-09-W5,19.8,204.00,130.93,4045.34,2596.35
TS-2026-09-01905,TS-2026-0591,staff-professional-services-0,svc-sub-30-1,2026-09,2026-09-08,2026-09-W1,29.7,193.00,122.50,5731.50,3637.87
TS-2026-09-01906,TS-2026-0592,staff-professional-services-0,svc-sub-30-1,2026-09,2026-09-14,2026-09-W2,19.8,193.00,122.50,3813.26,2420.33
TS-2026-09-01907,TS-2026-0593,staff-professional-services-0,svc-sub-30-1,2026-09,2026-09-20,2026-09-W3,16.2,193.00,122.50,3119.31,1979.87
TS-2026-09-01908,TS-2026-0594,staff-professional-services-0,svc-sub-30-1,2026-09,2026-09-25,2026-09-W4,16.7,193.00,122.50,3221.07,2044.46
TS-2026-09-01909,TS-2026-0595,staff-professional-services-0,svc-sub-30-1,2026-09,2026-09-30,2026-09-W5,23.9,193.00,122.50,4615.69,2929.65
TS-2026-09-01910,TS-2026-0596,staff-professional-services-3,svc-sub-30-4,2026-09,2026-09-08,2026-09-W1,26.3,209.00,134.33,5487.76,3527.13
TS-2026-09-01911,TS-2026-0597,staff-professional-services-3,svc-sub-30-4,2026-09,2026-09-13,2026-09-W2,23.5,209.00,134.33,4906.68,3153.66
TS-2026-09-01912,TS-2026-0598,staff-professional-services-3,svc-sub-30-4,2026-09,2026-09-19,2026-09-W3,31.5,209.00,134.33,6576.10,4226.64
TS-2026-09-01913,TS-2026-0599,staff-professional-services-3,svc-sub-30-4,2026-09,2026-09-26,2026-09-W4,25.6,209.00,134.33,5346.16,3436.12
TS-2026-09-01914,TS-2026-0600,staff-professional-services-3,svc-sub-30-4,2026-09,2026-09-30,2026-09-W5,31.8,209.00,134.33,6649.42,4273.76
TS-2026-09-01915,TS-2026-0601,staff-professional-services-6,svc-sub-30-4,2026-09,2026-09-07,2026-09-W1,18.6,219.00,142.71,4072.31,2653.70
TS-2026-09-01916,TS-2026-0602,staff-professional-services-6,svc-sub-30-4,2026-09,2026-09-13,2026-09-W2,29.3,219.00,142.71,6415.85,4180.85
TS-2026-09-01917,TS-2026-0603,staff-professional-services-6,svc-sub-30-4,2026-09,2026-09-20,2026-09-W3,15.2,219.00,142.71,3336.88,2174.46
TS-2026-09-01918,TS-2026-0604,staff-professional-services-6,svc-sub-30-4,2026-09,2026-09-26,2026-09-W4,18.4,219.00,142.71,4021.44,2620.55
TS-2026-09-01919,TS-2026-0605,staff-professional-services-6,svc-sub-30-4,2026-09,2026-09-30,2026-09-W5,30,219.00,142.71,6559.35,4274.36
TS-2026-09-01920,TS-2026-0606,staff-professional-services-bf1,svc-sub-30-4,2026-09,2026-09-07,2026-09-W1,22.2,207.00,129.57,4603.66,2881.62
TS-2026-09-01921,TS-2026-0607,staff-professional-services-bf1,svc-sub-30-4,2026-09,2026-09-13,2026-09-W2,26.3,207.00,129.57,5453.69,3413.69
TS-2026-09-01922,TS-2026-0608,staff-professional-services-bf1,svc-sub-30-4,2026-09,2026-09-19,2026-09-W3,27.6,207.00,129.57,5708.19,3573.00
TS-2026-09-01923,TS-2026-0609,staff-professional-services-bf1,svc-sub-30-4,2026-09,2026-09-25,2026-09-W4,32.1,207.00,129.57,6644.18,4158.87
TS-2026-09-01924,TS-2026-0610,staff-professional-services-bf1,svc-sub-30-4,2026-09,2026-09-30,2026-09-W5,32.5,207.00,129.57,6718.33,4205.29
TS-2026-09-01925,TS-2026-0611,staff-professional-services-13,svc-sub-31-0,2026-09,2026-09-07,2026-09-W1,28.6,221.00,151.14,6318.98,4321.50
TS-2026-09-01926,TS-2026-0612,staff-professional-services-13,svc-sub-31-0,2026-09,2026-09-13,2026-09-W2,35.3,221.00,151.14,7809.40,5340.78
TS-2026-09-01927,TS-2026-0613,staff-professional-services-13,svc-sub-31-0,2026-09,2026-09-20,2026-09-W3,32.8,221.00,151.14,7242.64,4953.18
TS-2026-09-01928,TS-2026-0614,staff-professional-services-13,svc-sub-31-0,2026-09,2026-09-25,2026-09-W4,31,221.00,151.14,6843.22,4680.02
TS-2026-09-01929,TS-2026-0615,staff-professional-services-13,svc-sub-31-0,2026-09,2026-09-30,2026-09-W5,34.8,221.00,151.14,7697.02,5263.93
TS-2026-09-01930,TS-2026-0616,staff-professional-services-7,svc-sub-31-0,2026-09,2026-09-08,2026-09-W1,20.7,210.00,145.60,4343.64,3011.59
TS-2026-09-01931,TS-2026-0617,staff-professional-services-7,svc-sub-31-0,2026-09,2026-09-14,2026-09-W2,31.5,210.00,145.60,6614.70,4586.19
TS-2026-09-01932,TS-2026-0618,staff-professional-services-7,svc-sub-31-0,2026-09,2026-09-19,2026-09-W3,17.5,210.00,145.60,3680.54,2551.84
TS-2026-09-01933,TS-2026-0619,staff-professional-services-7,svc-sub-31-0,2026-09,2026-09-26,2026-09-W4,20.8,210.00,145.60,4370.43,3030.16
TS-2026-09-01934,TS-2026-0620,staff-professional-services-7,svc-sub-31-0,2026-09,2026-09-30,2026-09-W5,32.5,210.00,145.60,6824.18,4731.43
TS-2026-09-01935,TS-2026-0621,staff-professional-services-12,svc-sub-31-0,2026-09,2026-09-07,2026-09-W1,22.8,224.00,148.39,5109.40,3384.75
TS-2026-09-01936,TS-2026-0622,staff-professional-services-12,svc-sub-31-0,2026-09,2026-09-13,2026-09-W2,21.9,224.00,148.39,4895.47,3243.03
TS-2026-09-01937,TS-2026-0623,staff-professional-services-12,svc-sub-31-0,2026-09,2026-09-20,2026-09-W3,29.7,224.00,148.39,6657.04,4409.99
TS-2026-09-01938,TS-2026-0624,staff-professional-services-12,svc-sub-31-0,2026-09,2026-09-26,2026-09-W4,16.8,224.00,148.39,3770.77,2497.97
TS-2026-09-01939,TS-2026-0625,staff-professional-services-12,svc-sub-31-0,2026-09,2026-09-30,2026-09-W5,37.9,224.00,148.39,8489.24,5623.74
TS-2026-09-01940,TS-2026-0626,staff-professional-services-9,svc-sub-31-4,2026-09,2026-09-08,2026-09-W1,22.6,198.00,123.35,4480.10,2791.01
TS-2026-09-01941,TS-2026-0627,staff-professional-services-9,svc-sub-31-4,2026-09,2026-09-14,2026-09-W2,17.6,198.00,123.35,3484.16,2170.56
TS-2026-09-01942,TS-2026-0628,staff-professional-services-9,svc-sub-31-4,2026-09,2026-09-19,2026-09-W3,28.3,198.00,123.35,5594.68,3485.37
TS-2026-09-01943,TS-2026-0629,staff-professional-services-9,svc-sub-31-4,2026-09,2026-09-26,2026-09-W4,29.2,198.00,123.35,5791.47,3607.97
TS-2026-09-01944,TS-2026-0630,staff-professional-services-9,svc-sub-31-4,2026-09,2026-09-30,2026-09-W5,18.2,198.00,123.35,3597.73,2241.31
TS-2026-09-01945,TS-2026-0631,staff-professional-services-11,svc-sub-31-4,2026-09,2026-09-07,2026-09-W1,14,209.00,137.92,2928.88,1932.78
TS-2026-09-01946,TS-2026-0632,staff-professional-services-11,svc-sub-31-4,2026-09,2026-09-13,2026-09-W2,13,209.00,137.92,2709.77,1788.19
TS-2026-09-01947,TS-2026-0633,staff-professional-services-11,svc-sub-31-4,2026-09,2026-09-19,2026-09-W3,18.1,209.00,137.92,3782.13,2495.84
TS-2026-09-01948,TS-2026-0634,staff-professional-services-11,svc-sub-31-4,2026-09,2026-09-26,2026-09-W4,14.5,209.00,137.92,3029.86,1999.42
TS-2026-09-01949,TS-2026-0635,staff-professional-services-11,svc-sub-31-4,2026-09,2026-09-30,2026-09-W5,23.2,209.00,137.92,4851.22,3201.34
TS-2026-09-01950,TS-2026-0636,staff-professional-services-2,svc-sub-32-0,2026-09,2026-09-08,2026-09-W1,7.6,189.00,123.93,1437.34,942.48
TS-2026-09-01951,TS-2026-0637,staff-professional-services-2,svc-sub-32-0,2026-09,2026-09-13,2026-09-W2,6,189.00,123.93,1125.71,738.14
TS-2026-09-01952,TS-2026-0638,staff-professional-services-2,svc-sub-32-0,2026-09,2026-09-20,2026-09-W3,6.7,189.00,123.93,1263.87,828.74
TS-2026-09-01953,TS-2026-0639,staff-professional-services-2,svc-sub-32-0,2026-09,2026-09-25,2026-09-W4,7.5,189.00,123.93,1414.34,927.40
TS-2026-09-01954,TS-2026-0640,staff-professional-services-2,svc-sub-32-0,2026-09,2026-09-30,2026-09-W5,9.3,189.00,123.93,1758.74,1153.23
TS-2026-09-01955,TS-2026-0641,staff-professional-services-4,svc-sub-32-1,2026-09,2026-09-08,2026-09-W1,6.9,187.00,124.32,1291.12,858.35
TS-2026-09-01956,TS-2026-0642,staff-professional-services-4,svc-sub-32-1,2026-09,2026-09-13,2026-09-W2,8.9,187.00,124.32,1663.77,1106.10
TS-2026-09-01957,TS-2026-0643,staff-professional-services-4,svc-sub-32-1,2026-09,2026-09-19,2026-09-W3,9.7,187.00,124.32,1808.11,1202.05
TS-2026-09-01958,TS-2026-0644,staff-professional-services-4,svc-sub-32-1,2026-09,2026-09-25,2026-09-W4,5.5,187.00,124.32,1037.13,689.50
TS-2026-09-01959,TS-2026-0645,staff-professional-services-4,svc-sub-32-1,2026-09,2026-09-30,2026-09-W5,11.8,187.00,124.32,2199.87,1462.50
