entry_id,period,doc_ref,source,memo,account_id,debit,credit
JE-2025-10-09,2025-10,2025-10-manual,manual,Stock-based compensation (ASC 718),3000,0.00,270859.08
JE-2025-10-10,2025-10,2025-10-manual,manual,Operating lease (ASC 842),1600,23000.00,0.00
JE-2025-10-10,2025-10,2025-10-manual,manual,Operating lease (ASC 842),2200,0.00,23000.00
JE-2025-10-11,2025-10,2025-10-manual,manual,Capital expenditures,1500,31550.00,0.00
JE-2025-10-11,2025-10,2025-10-manual,manual,Capital expenditures,1000,0.00,31550.00
JE-2025-10-12,2025-10,2025-10-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,25205.86,0.00
JE-2025-10-12,2025-10,2025-10-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,25205.86
JE-2025-10-13,2025-10,2025-10-manual,manual,Interest income,1000,68172.55,0.00
JE-2025-10-13,2025-10,2025-10-manual,manual,Interest income,7000,0.00,68172.55
JE-2025-11-00,2025-11,2025-11-invoice,invoice,Subscription revenue recognized,2100,1179441.67,0.00
JE-2025-11-00,2025-11,2025-11-invoice,invoice,Subscription revenue recognized,4000,0.00,1179441.67
JE-2025-11-01,2025-11,2025-11-invoice,invoice,Subscription billed (annual upfront),1100,3871987.50,0.00
JE-2025-11-01,2025-11,2025-11-invoice,invoice,Subscription billed (annual upfront),2100,0.00,3871987.50
JE-2025-11-02,2025-11,2025-11-invoice,invoice,Services revenue recognized (% complete),1200,280000.00,0.00
JE-2025-11-02,2025-11,2025-11-invoice,invoice,Services revenue recognized (% complete),4100,0.00,280000.00
JE-2025-11-03,2025-11,2025-11-invoice,invoice,Services billed,1100,234166.67,0.00
JE-2025-11-03,2025-11,2025-11-invoice,invoice,Services billed,1200,0.00,234166.67
JE-2025-11-04,2025-11,2025-11-invoice,invoice,Customer collections,1000,4031359.13,0.00
JE-2025-11-04,2025-11,2025-11-invoice,invoice,Customer collections,1100,0.00,4031359.13
JE-2025-11-05,2025-11,2025-11-payroll,payroll,Payroll,5000,150248.58,0.00
JE-2025-11-05,2025-11,2025-11-payroll,payroll,Payroll,6000,834288.42,0.00
JE-2025-11-05,2025-11,2025-11-payroll,payroll,Payroll,1000,0.00,984537.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,270505.08,0.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,216598.14,0.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,204321.83,0.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,34000.00,0.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,28305.00,0.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,17000.00,0.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,22695.00,0.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,39695.00,0.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,14594.42,0.00
JE-2025-11-06,2025-11,2025-11-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,847714.47
JE-2025-11-07,2025-11,2025-11-ap_bill,ap_bill,AP payments,2000,821770.91,0.00
JE-2025-11-07,2025-11,2025-11-ap_bill,ap_bill,AP payments,1000,0.00,821770.91
JE-2025-11-08,2025-11,2025-11-depreciation,depreciation,Depreciation & amortization,6900,33833.00,0.00
JE-2025-11-08,2025-11,2025-11-depreciation,depreciation,Depreciation & amortization,1500,0.00,33833.00
JE-2025-11-09,2025-11,2025-11-manual,manual,Stock-based compensation (ASC 718),6950,269876.45,0.00
JE-2025-11-09,2025-11,2025-11-manual,manual,Stock-based compensation (ASC 718),3000,0.00,269876.45
JE-2025-11-10,2025-11,2025-11-manual,manual,Capital expenditures,1500,19550.00,0.00
JE-2025-11-10,2025-11,2025-11-manual,manual,Capital expenditures,1000,0.00,19550.00
JE-2025-11-11,2025-11,2025-11-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,23353.24,0.00
JE-2025-11-11,2025-11,2025-11-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,23353.24
JE-2025-11-12,2025-11,2025-11-manual,manual,Interest income,1000,66794.56,0.00
JE-2025-11-12,2025-11,2025-11-manual,manual,Interest income,7000,0.00,66794.56
JE-2025-12-00,2025-12,2025-12-invoice,invoice,Subscription revenue recognized,2100,1205187.50,0.00
JE-2025-12-00,2025-12,2025-12-invoice,invoice,Subscription revenue recognized,4000,0.00,1205187.50
JE-2025-12-01,2025-12,2025-12-invoice,invoice,Subscription billed (annual upfront),1100,1379670.83,0.00
JE-2025-12-01,2025-12,2025-12-invoice,invoice,Subscription billed (annual upfront),2100,0.00,1379670.83
JE-2025-12-02,2025-12,2025-12-invoice,invoice,Services revenue recognized (% complete),1200,254800.31,0.00
JE-2025-12-02,2025-12,2025-12-invoice,invoice,Services revenue recognized (% complete),4100,0.00,254800.31
JE-2025-12-03,2025-12,2025-12-invoice,invoice,Services billed,1100,280000.00,0.00
JE-2025-12-03,2025-12,2025-12-invoice,invoice,Services billed,1200,0.00,280000.00
JE-2025-12-04,2025-12,2025-12-invoice,invoice,Customer collections,1000,1595657.31,0.00
JE-2025-12-04,2025-12,2025-12-invoice,invoice,Customer collections,1100,0.00,1595657.31
JE-2025-12-05,2025-12,2025-12-payroll,payroll,Payroll,5000,240397.73,0.00
JE-2025-12-05,2025-12,2025-12-payroll,payroll,Payroll,6000,1369740.27,0.00
JE-2025-12-05,2025-12,2025-12-payroll,payroll,Payroll,1000,0.00,1610138.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,268581.95,0.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,354230.36,0.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,204398.29,0.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,34400.00,0.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,28638.00,0.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,17200.00,0.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,22962.00,0.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,40162.00,0.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,14599.88,0.00
JE-2025-12-06,2025-12,2025-12-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,985172.48
JE-2025-12-07,2025-12,2025-12-ap_bill,ap_bill,AP payments,2000,955961.08,0.00
JE-2025-12-07,2025-12,2025-12-ap_bill,ap_bill,AP payments,1000,0.00,955961.08
JE-2025-12-08,2025-12,2025-12-depreciation,depreciation,Depreciation & amortization,6900,34692.33,0.00
JE-2025-12-08,2025-12,2025-12-depreciation,depreciation,Depreciation & amortization,1500,0.00,34692.33
JE-2025-12-09,2025-12,2025-12-manual,manual,Stock-based compensation (ASC 718),6950,272797.56,0.00
JE-2025-12-09,2025-12,2025-12-manual,manual,Stock-based compensation (ASC 718),3000,0.00,272797.56
JE-2025-12-10,2025-12,2025-12-manual,manual,Operating lease (ASC 842),1600,11000.00,0.00
JE-2025-12-10,2025-12,2025-12-manual,manual,Operating lease (ASC 842),2200,0.00,11000.00
JE-2025-12-11,2025-12,2025-12-manual,manual,Capital expenditures,1500,25780.00,0.00
JE-2025-12-11,2025-12,2025-12-manual,manual,Capital expenditures,1000,0.00,25780.00
JE-2025-12-12,2025-12,2025-12-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,28551.44,0.00
JE-2025-12-12,2025-12,2025-12-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,28551.44
JE-2025-12-13,2025-12,2025-12-manual,manual,Interest income,1000,74291.04,0.00
JE-2025-12-13,2025-12,2025-12-manual,manual,Interest income,7000,0.00,74291.04
JE-2026-01-00,2026-01,2026-01-invoice,invoice,Subscription revenue recognized,2100,1361029.17,0.00
JE-2026-01-00,2026-01,2026-01-invoice,invoice,Subscription revenue recognized,4000,0.00,1361029.17
JE-2026-01-01,2026-01,2026-01-invoice,invoice,Subscription billed (annual upfront),1100,2270300.00,0.00
JE-2026-01-01,2026-01,2026-01-invoice,invoice,Subscription billed (annual upfront),2100,0.00,2270300.00
JE-2026-01-02,2026-01,2026-01-invoice,invoice,Services revenue recognized (% complete),1200,259978.37,0.00
JE-2026-01-02,2026-01,2026-01-invoice,invoice,Services revenue recognized (% complete),4100,0.00,259978.37
JE-2026-01-03,2026-01,2026-01-invoice,invoice,Services billed,1100,254800.31,0.00
JE-2026-01-03,2026-01,2026-01-invoice,invoice,Services billed,1200,0.00,254800.31
JE-2026-01-04,2026-01,2026-01-invoice,invoice,Customer collections,1000,2327279.04,0.00
JE-2026-01-04,2026-01,2026-01-invoice,invoice,Customer collections,1100,0.00,2327279.04
JE-2026-01-05,2026-01,2026-01-payroll,payroll,Payroll,5000,166073.72,0.00
JE-2026-01-05,2026-01,2026-01-payroll,payroll,Payroll,6000,927507.70,0.00
JE-2026-01-05,2026-01,2026-01-payroll,payroll,Payroll,1000,0.00,1093581.43
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,296369.55,0.00
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,240587.91,0.00
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,226941.06,0.00
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,37600.00,0.00
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,31302.00,0.00
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,18800.00,0.00
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,25098.00,0.00
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,43898.00,0.00
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,16210.08,0.00
JE-2026-01-06,2026-01,2026-01-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,936806.60
JE-2026-01-07,2026-01,2026-01-ap_bill,ap_bill,AP payments,2000,908355.99,0.00
JE-2026-01-07,2026-01,2026-01-ap_bill,ap_bill,AP payments,1000,0.00,908355.99
JE-2026-01-08,2026-01,2026-01-depreciation,depreciation,Depreciation & amortization,6900,37013.00,0.00
JE-2026-01-08,2026-01,2026-01-depreciation,depreciation,Depreciation & amortization,1500,0.00,37013.00
JE-2026-01-09,2026-01,2026-01-manual,manual,Stock-based compensation (ASC 718),6950,284970.55,0.00
JE-2026-01-09,2026-01,2026-01-manual,manual,Stock-based compensation (ASC 718),3000,0.00,284970.55
JE-2026-01-10,2026-01,2026-01-manual,manual,Operating lease (ASC 842),1600,93000.00,0.00
JE-2026-01-10,2026-01,2026-01-manual,manual,Operating lease (ASC 842),2200,0.00,93000.00
JE-2026-01-11,2026-01,2026-01-manual,manual,Capital expenditures,1500,69620.00,0.00
JE-2026-01-11,2026-01,2026-01-manual,manual,Capital expenditures,1000,0.00,69620.00
JE-2026-01-12,2026-01,2026-01-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,25720.05,0.00
JE-2026-01-12,2026-01,2026-01-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,25720.05
JE-2026-01-13,2026-01,2026-01-manual,manual,Interest income,1000,71122.76,0.00
JE-2026-01-13,2026-01,2026-01-manual,manual,Interest income,7000,0.00,71122.76
JE-2026-02-00,2026-02,2026-02-invoice,invoice,Subscription revenue recognized,2100,1384100.00,0.00
JE-2026-02-00,2026-02,2026-02-invoice,invoice,Subscription revenue recognized,4000,0.00,1384100.00
JE-2026-02-01,2026-02,2026-02-invoice,invoice,Subscription billed (annual upfront),1100,567679.17,0.00
JE-2026-02-01,2026-02,2026-02-invoice,invoice,Subscription billed (annual upfront),2100,0.00,567679.17
JE-2026-02-02,2026-02,2026-02-invoice,invoice,Services revenue recognized (% complete),1200,204733.66,0.00
JE-2026-02-02,2026-02,2026-02-invoice,invoice,Services revenue recognized (% complete),4100,0.00,204733.66
JE-2026-02-03,2026-02,2026-02-invoice,invoice,Services billed,1100,259978.37,0.00
JE-2026-02-03,2026-02,2026-02-invoice,invoice,Services billed,1200,0.00,259978.37
JE-2026-02-04,2026-02,2026-02-invoice,invoice,Customer collections,1000,794153.19,0.00
JE-2026-02-04,2026-02,2026-02-invoice,invoice,Customer collections,1100,0.00,794153.19
JE-2026-02-05,2026-02,2026-02-payroll,payroll,Payroll,5000,171165.39,0.00
JE-2026-02-05,2026-02,2026-02-payroll,payroll,Payroll,6000,957367.49,0.00
JE-2026-02-05,2026-02,2026-02-payroll,payroll,Payroll,1000,0.00,1128532.88
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,286480.42,0.00
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,248277.23,0.00
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,222436.71,0.00
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,39200.00,0.00
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,32634.00,0.00
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,19600.00,0.00
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,26166.00,0.00
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,45766.00,0.00
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,15888.34,0.00
JE-2026-02-06,2026-02,2026-02-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,936448.70
JE-2026-02-07,2026-02,2026-02-ap_bill,ap_bill,AP payments,2000,910263.36,0.00
JE-2026-02-07,2026-02,2026-02-ap_bill,ap_bill,AP payments,1000,0.00,910263.36
JE-2026-02-08,2026-02,2026-02-depreciation,depreciation,Depreciation & amortization,6900,38564.33,0.00
JE-2026-02-08,2026-02,2026-02-depreciation,depreciation,Depreciation & amortization,1500,0.00,38564.33
JE-2026-02-09,2026-02,2026-02-manual,manual,Stock-based compensation (ASC 718),6950,292522.01,0.00
JE-2026-02-09,2026-02,2026-02-manual,manual,Stock-based compensation (ASC 718),3000,0.00,292522.01
JE-2026-02-10,2026-02,2026-02-manual,manual,Operating lease (ASC 842),1600,46000.00,0.00
JE-2026-02-10,2026-02,2026-02-manual,manual,Operating lease (ASC 842),2200,0.00,46000.00
JE-2026-02-11,2026-02,2026-02-manual,manual,Capital expenditures,1500,46540.00,0.00
JE-2026-02-11,2026-02,2026-02-manual,manual,Capital expenditures,1000,0.00,46540.00
JE-2026-02-12,2026-02,2026-02-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,24038.59,0.00
JE-2026-02-12,2026-02,2026-02-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,24038.59
JE-2026-02-13,2026-02,2026-02-manual,manual,Interest income,1000,72126.51,0.00
JE-2026-02-13,2026-02,2026-02-manual,manual,Interest income,7000,0.00,72126.51
JE-2026-03-00,2026-03,2026-03-invoice,invoice,Subscription revenue recognized,2100,1427629.17,0.00
JE-2026-03-00,2026-03,2026-03-invoice,invoice,Subscription revenue recognized,4000,0.00,1427629.17
JE-2026-03-01,2026-03,2026-03-invoice,invoice,Subscription billed (annual upfront),1100,1199633.33,0.00
JE-2026-03-01,2026-03,2026-03-invoice,invoice,Subscription billed (annual upfront),2100,0.00,1199633.33
JE-2026-03-02,2026-03,2026-03-invoice,invoice,Services revenue recognized (% complete),1200,228237.66,0.00
JE-2026-03-02,2026-03,2026-03-invoice,invoice,Services revenue recognized (% complete),4100,0.00,228237.66
JE-2026-03-03,2026-03,2026-03-invoice,invoice,Services billed,1100,204733.66,0.00
JE-2026-03-03,2026-03,2026-03-invoice,invoice,Services billed,1200,0.00,204733.66
JE-2026-03-04,2026-03,2026-03-invoice,invoice,Customer collections,1000,1335818.50,0.00
JE-2026-03-04,2026-03,2026-03-invoice,invoice,Customer collections,1100,0.00,1335818.50
JE-2026-03-05,2026-03,2026-03-payroll,payroll,Payroll,5000,177264.14,0.00
JE-2026-03-05,2026-03,2026-03-payroll,payroll,Payroll,6000,1011144.12,0.00
JE-2026-03-05,2026-03,2026-03-payroll,payroll,Payroll,1000,0.00,1188408.26
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,299756.37,0.00
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,261449.82,0.00
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,231821.36,0.00
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,41200.00,0.00
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,34299.00,0.00
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,20600.00,0.00
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,27501.00,0.00
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,48101.00,0.00
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,16558.67,0.00
JE-2026-03-06,2026-03,2026-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,981287.21
JE-2026-03-07,2026-03,2026-03-ap_bill,ap_bill,AP payments,2000,954168.95,0.00
JE-2026-03-07,2026-03,2026-03-ap_bill,ap_bill,AP payments,1000,0.00,954168.95
JE-2026-03-08,2026-03,2026-03-depreciation,depreciation,Depreciation & amortization,6900,40354.00,0.00
JE-2026-03-08,2026-03,2026-03-depreciation,depreciation,Depreciation & amortization,1500,0.00,40354.00
JE-2026-03-09,2026-03,2026-03-manual,manual,Stock-based compensation (ASC 718),6950,305255.97,0.00
JE-2026-03-09,2026-03,2026-03-manual,manual,Stock-based compensation (ASC 718),3000,0.00,305255.97
JE-2026-03-10,2026-03,2026-03-manual,manual,Operating lease (ASC 842),1600,58000.00,0.00
JE-2026-03-10,2026-03,2026-03-manual,manual,Operating lease (ASC 842),2200,0.00,58000.00
JE-2026-03-11,2026-03,2026-03-manual,manual,Capital expenditures,1500,53690.00,0.00
JE-2026-03-11,2026-03,2026-03-manual,manual,Capital expenditures,1000,0.00,53690.00
JE-2026-03-12,2026-03,2026-03-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,25016.30,0.00
JE-2026-03-12,2026-03,2026-03-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,25016.30
JE-2026-03-13,2026-03,2026-03-manual,manual,Interest income,1000,67982.86,0.00
JE-2026-03-13,2026-03,2026-03-manual,manual,Interest income,7000,0.00,67982.86
JE-2026-04-00,2026-04,2026-04-invoice,invoice,Subscription revenue recognized,2100,1432512.50,0.00
JE-2026-04-00,2026-04,2026-04-invoice,invoice,Subscription revenue recognized,4000,0.00,1432512.50
JE-2026-04-01,2026-04,2026-04-invoice,invoice,Subscription billed (annual upfront),1100,1150129.17,0.00
JE-2026-04-01,2026-04,2026-04-invoice,invoice,Subscription billed (annual upfront),2100,0.00,1150129.17
JE-2026-04-02,2026-04,2026-04-invoice,invoice,Services revenue recognized (% complete),1200,236500.00,0.00
JE-2026-04-02,2026-04,2026-04-invoice,invoice,Services revenue recognized (% complete),4100,0.00,236500.00
JE-2026-04-03,2026-04,2026-04-invoice,invoice,Services billed,1100,228237.66,0.00
JE-2026-04-03,2026-04,2026-04-invoice,invoice,Services billed,1200,0.00,228237.66
JE-2026-04-04,2026-04,2026-04-invoice,invoice,Customer collections,1000,1349940.78,0.00
JE-2026-04-04,2026-04,2026-04-invoice,invoice,Customer collections,1100,0.00,1349940.78
JE-2026-04-05,2026-04,2026-04-payroll,payroll,Payroll,5000,178078.77,0.00
JE-2026-04-05,2026-04,2026-04-payroll,payroll,Payroll,6000,1050386.84,0.00
JE-2026-04-05,2026-04,2026-04-payroll,payroll,Payroll,1000,0.00,1228465.60
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,302652.12,0.00
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,270262.43,0.00
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,233661.75,0.00
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,42800.00,0.00
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,35631.00,0.00
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,21400.00,0.00
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,28569.00,0.00
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,49969.00,0.00
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,16690.12,0.00
JE-2026-04-06,2026-04,2026-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,1001635.43
JE-2026-04-07,2026-04,2026-04-ap_bill,ap_bill,AP payments,2000,974641.77,0.00
JE-2026-04-07,2026-04,2026-04-ap_bill,ap_bill,AP payments,1000,0.00,974641.77
JE-2026-04-08,2026-04,2026-04-depreciation,depreciation,Depreciation & amortization,6900,41974.33,0.00
JE-2026-04-08,2026-04,2026-04-depreciation,depreciation,Depreciation & amortization,1500,0.00,41974.33
JE-2026-04-09,2026-04,2026-04-manual,manual,Stock-based compensation (ASC 718),6950,313915.83,0.00
JE-2026-04-09,2026-04,2026-04-manual,manual,Stock-based compensation (ASC 718),3000,0.00,313915.83
JE-2026-04-10,2026-04,2026-04-manual,manual,Operating lease (ASC 842),1600,46000.00,0.00
JE-2026-04-10,2026-04,2026-04-manual,manual,Operating lease (ASC 842),2200,0.00,46000.00
JE-2026-04-11,2026-04,2026-04-manual,manual,Capital expenditures,1500,48610.00,0.00
JE-2026-04-11,2026-04,2026-04-manual,manual,Capital expenditures,1000,0.00,48610.00
JE-2026-04-12,2026-04,2026-04-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,25067.32,0.00
JE-2026-04-12,2026-04,2026-04-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,25067.32
JE-2026-04-13,2026-04,2026-04-manual,manual,Interest income,1000,65257.92,0.00
JE-2026-04-13,2026-04,2026-04-manual,manual,Interest income,7000,0.00,65257.92
JE-2026-05-00,2026-05,2026-05-invoice,invoice,Subscription revenue recognized,2100,1468741.67,0.00
JE-2026-05-00,2026-05,2026-05-invoice,invoice,Subscription revenue recognized,4000,0.00,1468741.67
JE-2026-05-01,2026-05,2026-05-invoice,invoice,Subscription billed (annual upfront),1100,1370341.67,0.00
JE-2026-05-01,2026-05,2026-05-invoice,invoice,Subscription billed (annual upfront),2100,0.00,1370341.67
JE-2026-05-02,2026-05,2026-05-invoice,invoice,Services revenue recognized (% complete),1200,288750.00,0.00
JE-2026-05-02,2026-05,2026-05-invoice,invoice,Services revenue recognized (% complete),4100,0.00,288750.00
JE-2026-05-03,2026-05,2026-05-invoice,invoice,Services billed,1100,236500.00,0.00
JE-2026-05-03,2026-05,2026-05-invoice,invoice,Services billed,1200,0.00,236500.00
JE-2026-05-04,2026-05,2026-05-invoice,invoice,Customer collections,1000,1546824.65,0.00
JE-2026-05-04,2026-05,2026-05-invoice,invoice,Customer collections,1100,0.00,1546824.65
JE-2026-05-05,2026-05,2026-05-payroll,payroll,Payroll,5000,182717.00,0.00
JE-2026-05-05,2026-05,2026-05-payroll,payroll,Payroll,6000,1104405.12,0.00
JE-2026-05-05,2026-05,2026-05-payroll,payroll,Payroll,1000,0.00,1287122.11
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,321873.58,0.00
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,283166.87,0.00
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,246048.83,0.00
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,44800.00,0.00
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,37296.00,0.00
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,22400.00,0.00
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,29904.00,0.00
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,52304.00,0.00
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,17574.92,0.00
JE-2026-05-06,2026-05,2026-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,1055368.20
JE-2026-05-07,2026-05,2026-05-ap_bill,ap_bill,AP payments,2000,1026367.40,0.00
JE-2026-05-07,2026-05,2026-05-ap_bill,ap_bill,AP payments,1000,0.00,1026367.40
JE-2026-05-08,2026-05,2026-05-depreciation,depreciation,Depreciation & amortization,6900,43833.00,0.00
JE-2026-05-08,2026-05,2026-05-depreciation,depreciation,Depreciation & amortization,1500,0.00,43833.00
JE-2026-05-09,2026-05,2026-05-manual,manual,Stock-based compensation (ASC 718),6950,325547.39,0.00
JE-2026-05-09,2026-05,2026-05-manual,manual,Stock-based compensation (ASC 718),3000,0.00,325547.39
JE-2026-05-10,2026-05,2026-05-manual,manual,Operating lease (ASC 842),1600,58000.00,0.00
JE-2026-05-10,2026-05,2026-05-manual,manual,Operating lease (ASC 842),2200,0.00,58000.00
JE-2026-05-11,2026-05,2026-05-manual,manual,Capital expenditures,1500,55760.00,0.00
JE-2026-05-11,2026-05,2026-05-manual,manual,Capital expenditures,1000,0.00,55760.00
JE-2026-05-12,2026-05,2026-05-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,26406.32,0.00
JE-2026-05-12,2026-05,2026-05-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,26406.32
JE-2026-05-13,2026-05,2026-05-manual,manual,Interest income,1000,62385.97,0.00
JE-2026-05-13,2026-05,2026-05-manual,manual,Interest income,7000,0.00,62385.97
