contract_id,customer_id,customer_name,tier,period,recognized,deferred,arr
C-sub-18-2,sub-18-2,Heronworks,starter,2026-11,5033.33,35233.33,60400.00
C-sub-18-2,sub-18-2,Heronworks,starter,2026-12,5033.33,30200.00,60400.00
C-sub-18-3,sub-18-3,Stackmint,starter,2025-07,5166.67,56833.33,62000.00
C-sub-18-3,sub-18-3,Stackmint,starter,2025-08,5166.67,51666.67,62000.00
C-sub-18-3,sub-18-3,Stackmint,starter,2025-09,5166.67,46500.00,62000.00
C-sub-18-3,sub-18-3,Stackmint,starter,2025-10,5166.67,41333.33,62000.00
C-sub-18-3,sub-18-3,Stackmint,starter,2025-11,5166.67,36166.67,62000.00
C-sub-18-3,sub-18-3,Stackmint,starter,2025-12,5166.67,31000.00,62000.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-01,5529.17,27645.83,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-02,5529.17,22116.67,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-03,5529.17,16587.50,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-04,5529.17,11058.33,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-05,5529.17,5529.17,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-06,5529.17,0.00,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-07,5529.17,60820.83,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-08,5529.17,55291.67,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-09,5529.17,49762.50,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-10,5529.17,44233.33,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-11,5529.17,38704.17,66350.00
C-sub-18-3,sub-18-3,Stackmint,starter,2026-12,5529.17,33175.00,66350.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2025-08,53041.67,583458.33,636500.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2025-09,53041.67,530416.67,636500.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2025-10,53041.67,477375.00,636500.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2025-11,53041.67,424333.33,636500.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2025-12,53041.67,371291.67,636500.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-01,56754.17,340525.00,681050.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-02,56754.17,283770.83,681050.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-03,56754.17,227016.67,681050.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-04,56754.17,170262.50,681050.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-05,56754.17,113508.33,681050.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-06,56754.17,56754.17,681050.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-07,56754.17,0.00,681050.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-08,56754.17,624295.83,681050.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-09,56754.17,567541.67,681050.00
C-sub-19-0,sub-19-0,Birchpoint,scale,2026-10,56754.17,510787.50,681050.00
C-sub-19-1,sub-19-1,Quillet,growth,2025-08,17187.50,189062.50,206250.00
C-sub-19-1,sub-19-1,Quillet,growth,2025-09,17187.50,171875.00,206250.00
C-sub-19-1,sub-19-1,Quillet,growth,2025-10,17187.50,154687.50,206250.00
C-sub-19-1,sub-19-1,Quillet,growth,2025-11,17187.50,137500.00,206250.00
C-sub-19-1,sub-19-1,Quillet,growth,2025-12,17187.50,120312.50,206250.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-01,18391.67,110350.00,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-02,18391.67,91958.33,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-03,18391.67,73566.67,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-04,18391.67,55175.00,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-05,18391.67,36783.33,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-06,18391.67,18391.67,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-07,18391.67,-0.00,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-08,18391.67,202308.33,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-09,18391.67,183916.67,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-10,18391.67,165525.00,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-11,18391.67,147133.33,220700.00
C-sub-19-1,sub-19-1,Quillet,growth,2026-12,18391.67,128741.67,220700.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2025-08,19508.33,214591.67,234100.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2025-09,19508.33,195083.33,234100.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2025-10,19508.33,175575.00,234100.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2025-11,23208.33,185666.67,278500.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2025-12,23208.33,162458.33,278500.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-01,24833.33,149000.00,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-02,24833.33,124166.67,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-03,24833.33,99333.33,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-04,24833.33,74500.00,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-05,24833.33,49666.67,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-06,24833.33,24833.33,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-07,24833.33,-0.00,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-08,24833.33,273166.67,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-09,24833.33,248333.33,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-10,24833.33,223500.00,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-11,24833.33,198666.67,298000.00
C-sub-19-2,sub-19-2,Driftline Systems,growth,2026-12,24833.33,173833.33,298000.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2025-08,4070.83,44779.17,48850.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2025-09,4070.83,40708.33,48850.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2025-10,4070.83,36637.50,48850.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2025-11,4070.83,32566.67,48850.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2025-12,4070.83,28495.83,48850.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-01,4354.17,26125.00,52250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-02,4354.17,21770.83,52250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-03,4354.17,17416.67,52250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-04,4354.17,13062.50,52250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-05,4354.17,8708.33,52250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-06,4354.17,4354.17,52250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-07,4354.17,-0.00,52250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-08,5354.17,58895.83,64250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-09,5354.17,53541.67,64250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-10,5354.17,48187.50,64250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-11,5354.17,42833.33,64250.00
C-sub-19-3,sub-19-3,Pylon Software,starter,2026-12,5354.17,37479.17,64250.00
C-sub-20-0,sub-20-0,Crateworks,starter,2025-09,2833.33,31166.67,34000.00
C-sub-20-0,sub-20-0,Crateworks,starter,2025-10,2833.33,28333.33,34000.00
C-sub-20-0,sub-20-0,Crateworks,starter,2025-11,2833.33,25500.00,34000.00
C-sub-20-0,sub-20-0,Crateworks,starter,2025-12,2833.33,22666.67,34000.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-01,3033.33,21233.33,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-02,3033.33,18200.00,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-03,3033.33,15166.67,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-04,3033.33,12133.33,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-05,3033.33,9100.00,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-06,3033.33,6066.67,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-07,3033.33,3033.33,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-08,3033.33,0.00,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-09,3033.33,33366.67,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-10,3033.33,30333.33,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-11,3033.33,27300.00,36400.00
C-sub-20-0,sub-20-0,Crateworks,starter,2026-12,3033.33,24266.67,36400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2025-09,3758.33,41341.67,45100.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2025-10,3758.33,37583.33,45100.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2025-11,3066.67,27600.00,36800.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2025-12,3066.67,24533.33,36800.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-01,3283.33,22983.33,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-02,3283.33,19700.00,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-03,3283.33,16416.67,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-04,3283.33,13133.33,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-05,3283.33,9850.00,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-06,3283.33,6566.67,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-07,3283.33,3283.33,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-08,3283.33,-0.00,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-09,3283.33,36116.67,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-10,3283.33,32833.33,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-11,3283.33,29550.00,39400.00
C-sub-20-1,sub-20-1,Sandbar Labs,starter,2026-12,3283.33,26266.67,39400.00
C-sub-20-2,sub-20-2,Threadbase,growth,2025-09,12570.83,138279.17,150850.00
C-sub-20-2,sub-20-2,Threadbase,growth,2025-10,12570.83,125708.33,150850.00
C-sub-20-2,sub-20-2,Threadbase,growth,2025-11,12570.83,113137.50,150850.00
C-sub-20-2,sub-20-2,Threadbase,growth,2025-12,12570.83,100566.67,150850.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-01,13450.00,94150.00,161400.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-02,13450.00,80700.00,161400.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-03,13450.00,67250.00,161400.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-04,13450.00,53800.00,161400.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-05,13450.00,40350.00,161400.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-06,12000.00,24000.00,144000.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-07,12000.00,12000.00,144000.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-08,12000.00,0.00,144000.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-09,12000.00,132000.00,144000.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-10,12000.00,120000.00,144000.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-11,12000.00,108000.00,144000.00
C-sub-20-2,sub-20-2,Threadbase,growth,2026-12,12000.00,96000.00,144000.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2025-09,16025.00,176275.00,192300.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2025-10,16025.00,160250.00,192300.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2025-11,16025.00,144225.00,192300.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2025-12,16025.00,128200.00,192300.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-01,17145.83,120020.83,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-02,17145.83,102875.00,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-03,17145.83,85729.17,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-04,17145.83,68583.33,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-05,17145.83,51437.50,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-06,17145.83,34291.67,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-07,17145.83,17145.83,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-08,17145.83,0.00,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-09,17145.83,188604.17,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-10,17145.83,171458.33,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-11,17145.83,154312.50,205750.00
C-sub-20-3,sub-20-3,Ironwood Systems,growth,2026-12,17145.83,137166.67,205750.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2025-10,18466.67,203133.33,221600.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2025-11,18466.67,184666.67,221600.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2025-12,18466.67,166200.00,221600.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-01,19758.33,158066.67,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-02,19758.33,138308.33,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-03,19758.33,118550.00,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-04,19758.33,98791.67,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-05,19758.33,79033.33,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-06,19758.33,59275.00,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-07,19758.33,39516.67,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-08,19758.33,19758.33,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-09,19758.33,0.00,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-10,19758.33,217341.67,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-11,19758.33,197583.33,237100.00
C-sub-21-0,sub-21-0,Lumberyard Software,growth,2026-12,19758.33,177825.00,237100.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2025-10,3908.33,42991.67,46900.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2025-11,3908.33,39083.33,46900.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2025-12,3908.33,35175.00,46900.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2026-01,4183.33,33466.67,50200.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2026-02,4183.33,29283.33,50200.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2026-03,4183.33,25100.00,50200.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2026-04,5125.00,25625.00,61500.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2026-05,5125.00,20500.00,61500.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2026-06,5125.00,15375.00,61500.00
C-sub-21-1,sub-21-1,Flintgrid,starter,2026-07,5125.00,10250.00,61500.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2025-10,4854.17,53395.83,58250.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2025-11,4854.17,48541.67,58250.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2025-12,4854.17,43687.50,58250.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-01,5195.83,41566.67,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-02,5195.83,36370.83,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-03,5195.83,31175.00,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-04,5195.83,25979.17,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-05,5195.83,20783.33,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-06,5195.83,15587.50,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-07,5195.83,10391.67,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-08,5195.83,5195.83,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-09,5195.83,0.00,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-10,5195.83,57154.17,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-11,5195.83,51958.33,62350.00
C-sub-21-2,sub-21-2,Murmur Stack,starter,2026-12,5195.83,46762.50,62350.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2025-10,5404.17,59445.83,64850.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2025-11,5404.17,54041.67,64850.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2025-12,5404.17,48637.50,64850.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-01,5783.33,46266.67,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-02,5783.33,40483.33,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-03,5783.33,34700.00,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-04,5783.33,28916.67,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-05,5783.33,23133.33,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-06,5783.33,17350.00,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-07,5783.33,11566.67,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-08,5783.33,5783.33,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-09,5783.33,0.00,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-10,5783.33,63616.67,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-11,5783.33,57833.33,69400.00
C-sub-21-3,sub-21-3,Cobblepath,starter,2026-12,5783.33,52050.00,69400.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2025-11,16395.83,180354.17,196750.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2025-12,16395.83,163958.33,196750.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-01,17541.67,157875.00,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-02,17541.67,140333.33,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-03,17541.67,122791.67,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-04,17541.67,105250.00,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-05,17541.67,87708.33,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-06,17541.67,70166.67,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-07,17541.67,52625.00,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-08,17541.67,35083.33,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-09,17541.67,17541.67,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-10,17541.67,-0.00,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-11,17541.67,192958.33,210500.00
C-sub-22-0,sub-22-0,Tinderbox Labs,growth,2026-12,17541.67,175416.67,210500.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2025-11,11275.00,124025.00,135300.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2025-12,11275.00,112750.00,135300.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-01,12062.50,108562.50,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-02,12062.50,96500.00,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-03,12062.50,84437.50,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-04,12062.50,72375.00,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-05,12062.50,60312.50,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-06,12062.50,48250.00,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-07,12062.50,36187.50,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-08,12062.50,24125.00,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-09,12062.50,12062.50,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-10,12062.50,0.00,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-11,12062.50,132687.50,144750.00
C-sub-22-1,sub-22-1,Saltbox Systems,growth,2026-12,13762.50,137625.00,165150.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2025-11,5258.33,57841.67,63100.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2025-12,5258.33,52583.33,63100.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-01,5625.00,50625.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-02,5625.00,45000.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-03,5625.00,39375.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-04,5625.00,33750.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-05,5625.00,28125.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-06,5625.00,22500.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-07,5625.00,16875.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-08,5625.00,11250.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-09,5625.00,5625.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-10,5625.00,-0.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-11,5625.00,61875.00,67500.00
C-sub-22-2,sub-22-2,Glidepath Software,starter,2026-12,5625.00,56250.00,67500.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2025-11,2770.83,30479.17,33250.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2025-12,2770.83,27708.33,33250.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-01,2966.67,26700.00,35600.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-02,2966.67,23733.33,35600.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-03,2966.67,20766.67,35600.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-04,2966.67,17800.00,35600.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-05,2966.67,14833.33,35600.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-06,3291.67,13166.67,39500.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-07,3291.67,9875.00,39500.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-08,3291.67,6583.33,39500.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-09,3291.67,3291.67,39500.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-10,3291.67,-0.00,39500.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-11,3291.67,36208.33,39500.00
C-sub-22-3,sub-22-3,Anchorpoint,starter,2026-12,3291.67,32916.67,39500.00
C-sub-23-0,sub-23-0,Riffstack,starter,2025-12,5041.67,55458.33,60500.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-01,5395.83,53958.33,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-02,5395.83,48562.50,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-03,5395.83,43166.67,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-04,5395.83,37770.83,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-05,5395.83,32375.00,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-06,5395.83,26979.17,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-07,5395.83,21583.33,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-08,5395.83,16187.50,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-09,5395.83,10791.67,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-10,5395.83,5395.83,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-11,5395.83,0.00,64750.00
C-sub-23-0,sub-23-0,Riffstack,starter,2026-12,5395.83,59354.17,64750.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2025-12,4366.67,48033.33,52400.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-01,4670.83,46708.33,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-02,4670.83,42037.50,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-03,4670.83,37366.67,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-04,4670.83,32695.83,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-05,4670.83,28025.00,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-06,4670.83,23354.17,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-07,4670.83,18683.33,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-08,4670.83,14012.50,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-09,4670.83,9341.67,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-10,4670.83,4670.83,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-11,4670.83,0.00,56050.00
C-sub-23-1,sub-23-1,Bramblewire,starter,2026-12,4670.83,51379.17,56050.00
C-sub-23-2,sub-23-2,Cedarflow,starter,2025-12,4829.17,53120.83,57950.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2025-12,14687.50,161562.50,176250.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-01,15716.67,157166.67,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-02,15716.67,141450.00,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-03,15716.67,125733.33,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-04,15716.67,110016.67,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-05,15716.67,94300.00,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-06,15716.67,78583.33,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-07,15716.67,62866.67,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-08,15716.67,47150.00,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-09,15716.67,31433.33,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-10,15716.67,15716.67,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-11,15716.67,0.00,188600.00
C-sub-23-3,sub-23-3,Outpost Software,growth,2026-12,15716.67,172883.33,188600.00
